provincia,partido,localidad,linkindec,velocidad,accesos
Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,600.0,359
Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,700.0,15
Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,800.0,68
Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,940.0,237
Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,999.0,189
Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,1000.0,219
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,0.0,1
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,0.75,2
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,1.0,2
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,3.0,3
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,4.0,339
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,10.0,7
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,30.0,2
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,46.0,59
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,50.0,265
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,99.0,340
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,100.0,2787
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,101.0,150
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,200.0,46
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,226.5,3
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,300.0,8379
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,301.0,2
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,302.0,246
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,400.0,60
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,499.0,6875
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,500.0,297
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,600.0,756
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,700.0,20
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,800.0,181
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,940.0,507
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,999.0,426
Buenos Aires,Almirante Brown,Rafael Calzada,6028010,1000.0,670
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,0.0,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,0.5,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,1.0,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,6.0,10
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,10.0,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,30.0,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,45.0,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,46.0,13
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,50.0,78
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,99.0,92
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,100.0,1005
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,101.0,34
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,200.0,26
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,226.5,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,300.0,3985
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,301.0,1
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,302.0,80
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,400.0,40
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,499.0,3301
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,500.0,194
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,600.0,545
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,700.0,11
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,800.0,80
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,940.0,315
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,999.0,229
Buenos Aires,Almirante Brown,San Francisco Solano,6028010,1000.0,293
Buenos Aires,Almirante Brown,San Jose,6028010,0.5,3
Buenos Aires,Almirante Brown,San Jose,6028010,0.75,1
Buenos Aires,Almirante Brown,San Jose,6028010,10.0,1
Buenos Aires,Almirante Brown,San Jose,6028010,30.0,2
Buenos Aires,Almirante Brown,San Jose,6028010,50.0,32
Buenos Aires,Almirante Brown,San Jose,6028010,99.0,237
Buenos Aires,Almirante Brown,San Jose,6028010,100.0,516
Buenos Aires,Almirante Brown,San Jose,6028010,200.0,7
Buenos Aires,Almirante Brown,San Jose,6028010,226.5,5
Buenos Aires,Almirante Brown,San Jose,6028010,300.0,1615
Buenos Aires,Almirante Brown,San Jose,6028010,400.0,5
Buenos Aires,Almirante Brown,San Jose,6028010,499.0,6731
Buenos Aires,Almirante Brown,San Jose,6028010,500.0,70
Buenos Aires,Almirante Brown,San Jose,6028010,600.0,200
Buenos Aires,Almirante Brown,San Jose,6028010,700.0,7
Buenos Aires,Almirante Brown,San Jose,6028010,800.0,23
Buenos Aires,Almirante Brown,San Jose,6028010,940.0,114
Buenos Aires,Almirante Brown,San Jose,6028010,999.0,415
Buenos Aires,Almirante Brown,San Jose,6028010,1000.0,517
Buenos Aires,AMBA,Otros,0,0.5,13
Buenos Aires,AMBA,Otros,0,1.0,0
Buenos Aires,AMBA,Otros,0,15.0,0
Buenos Aires,Arrecifes,Arrecifes,6077010,0.0,194
Buenos Aires,Arrecifes,Arrecifes,6077010,0.5,1
Buenos Aires,Arrecifes,Arrecifes,6077010,1.0,140
Buenos Aires,Arrecifes,Arrecifes,6077010,2.0,275
Buenos Aires,Arrecifes,Arrecifes,6077010,3.0,494
Buenos Aires,Arrecifes,Arrecifes,6077010,4.0,244
Buenos Aires,Arrecifes,Arrecifes,6077010,5.0,2
Buenos Aires,Arrecifes,Arrecifes,6077010,6.0,187
Buenos Aires,Arrecifes,Arrecifes,6077010,9.0,1
Buenos Aires,Arrecifes,Arrecifes,6077010,10.0,201
Buenos Aires,Arrecifes,Arrecifes,6077010,12.0,5
Buenos Aires,Arrecifes,Arrecifes,6077010,15.0,320
Buenos Aires,Arrecifes,Arrecifes,6077010,20.0,4562
Buenos Aires,Arrecifes,Arrecifes,6077010,30.0,1
Buenos Aires,Arrecifes,Arrecifes,6077010,50.0,2109
Buenos Aires,Arrecifes,Arrecifes,6077010,100.0,1343
Buenos Aires,Arrecifes,Arrecifes,6077010,226.5,73
Buenos Aires,Arrecifes,Arrecifes,6077010,300.0,445
Buenos Aires,Arrecifes,Arrecifes,6077010,500.0,19
Buenos Aires,Arrecifes,Arrecifes,6077010,1000.0,6
Buenos Aires,Arrecifes,Todd,6077020,20.0,164
Buenos Aires,Arrecifes,Todd,6077020,50.0,146
Buenos Aires,Arrecifes,Todd,6077020,100.0,43
Buenos Aires,Arrecifes,Todd,6077020,226.5,4
Buenos Aires,Arrecifes,Viña,6077030,3.0,75
Buenos Aires,Arrecifes,Viña,6077030,226.5,8
Buenos Aires,Avellaneda,Area Reserva Cinturón Ecológico,6035010,226.5,25
Buenos Aires,Avellaneda,Avellaneda,6035010,0.0,32
Buenos Aires,Avellaneda,Avellaneda,6035010,0.5,1
Buenos Aires,Avellaneda,Avellaneda,6035010,0.51,5
Buenos Aires,Avellaneda,Avellaneda,6035010,0.75,4
Buenos Aires,Avellaneda,Avellaneda,6035010,1.0,30
Buenos Aires,Avellaneda,Avellaneda,6035010,2.0,1
Buenos Aires,Avellaneda,Avellaneda,6035010,3.0,21
Buenos Aires,Avellaneda,Avellaneda,6035010,3.5,19
Buenos Aires,Avellaneda,Avellaneda,6035010,5.0,4
Buenos Aires,Avellaneda,Avellaneda,6035010,6.0,24
Buenos Aires,Avellaneda,Avellaneda,6035010,8.0,18
Buenos Aires,Avellaneda,Avellaneda,6035010,10.0,58
Buenos Aires,Avellaneda,Avellaneda,6035010,15.0,43
Buenos Aires,Avellaneda,Avellaneda,6035010,19.0,1
Buenos Aires,Avellaneda,Avellaneda,6035010,20.0,57
Buenos Aires,Avellaneda,Avellaneda,6035010,30.0,84
Buenos Aires,Avellaneda,Avellaneda,6035010,46.0,10
Buenos Aires,Avellaneda,Avellaneda,6035010,50.0,2207
Buenos Aires,Avellaneda,Avellaneda,6035010,99.0,149
Buenos Aires,Avellaneda,Avellaneda,6035010,100.0,4308
Buenos Aires,Avellaneda,Avellaneda,6035010,101.0,71
Buenos Aires,Avellaneda,Avellaneda,6035010,200.0,28
Buenos Aires,Avellaneda,Avellaneda,6035010,226.5,31
Buenos Aires,Avellaneda,Avellaneda,6035010,300.0,6764
Buenos Aires,Avellaneda,Avellaneda,6035010,301.0,1
Buenos Aires,Avellaneda,Avellaneda,6035010,302.0,87
Buenos Aires,Avellaneda,Avellaneda,6035010,400.0,82
Buenos Aires,Avellaneda,Avellaneda,6035010,499.0,1701
Buenos Aires,Avellaneda,Avellaneda,6035010,500.0,521
Buenos Aires,Avellaneda,Avellaneda,6035010,600.0,555
Buenos Aires,Avellaneda,Avellaneda,6035010,700.0,6
Buenos Aires,Avellaneda,Avellaneda,6035010,800.0,64
Buenos Aires,Avellaneda,Avellaneda,6035010,940.0,326
Buenos Aires,Avellaneda,Avellaneda,6035010,999.0,92
Buenos Aires,Avellaneda,Avellaneda,6035010,1000.0,330
Buenos Aires,Avellaneda,Crucesita,6035010,0.75,1
Buenos Aires,Avellaneda,Crucesita,6035010,1.0,1
Buenos Aires,Avellaneda,Crucesita,6035010,3.5,6
Buenos Aires,Avellaneda,Crucesita,6035010,8.0,3
Buenos Aires,Avellaneda,Crucesita,6035010,10.0,4
Buenos Aires,Avellaneda,Crucesita,6035010,15.0,1
Buenos Aires,Avellaneda,Crucesita,6035010,20.0,2
Buenos Aires,Avellaneda,Crucesita,6035010,30.0,9
Buenos Aires,Avellaneda,Crucesita,6035010,50.0,1791
Buenos Aires,Avellaneda,Crucesita,6035010,99.0,83
Buenos Aires,Avellaneda,Crucesita,6035010,100.0,2013
Buenos Aires,Avellaneda,Crucesita,6035010,226.5,10
Buenos Aires,Avellaneda,Crucesita,6035010,300.0,2130
Buenos Aires,Avellaneda,Crucesita,6035010,499.0,1389
Buenos Aires,Avellaneda,Crucesita,6035010,500.0,180
Buenos Aires,Avellaneda,Crucesita,6035010,600.0,120
Buenos Aires,Avellaneda,Crucesita,6035010,999.0,74
Buenos Aires,Avellaneda,Crucesita,6035010,1000.0,214
Buenos Aires,Avellaneda,Dock Sud,6035010,0.0,3
Buenos Aires,Avellaneda,Dock Sud,6035010,0.5,1
Buenos Aires,Avellaneda,Dock Sud,6035010,0.75,5
Buenos Aires,Avellaneda,Dock Sud,6035010,1.0,3
Buenos Aires,Avellaneda,Dock Sud,6035010,8.0,1
Buenos Aires,Avellaneda,Dock Sud,6035010,10.0,2
Buenos Aires,Avellaneda,Dock Sud,6035010,24.0,23
Buenos Aires,Avellaneda,Dock Sud,6035010,30.0,3
Buenos Aires,Avellaneda,Dock Sud,6035010,50.0,1052
Buenos Aires,Avellaneda,Dock Sud,6035010,99.0,27
Buenos Aires,Avellaneda,Dock Sud,6035010,100.0,500
Buenos Aires,Avellaneda,Dock Sud,6035010,226.5,51
Buenos Aires,Avellaneda,Dock Sud,6035010,300.0,335
Buenos Aires,Avellaneda,Dock Sud,6035010,499.0,463
Buenos Aires,Avellaneda,Dock Sud,6035010,500.0,9
Buenos Aires,Avellaneda,Dock Sud,6035010,600.0,52
Buenos Aires,Avellaneda,Dock Sud,6035010,999.0,24
Buenos Aires,Avellaneda,Dock Sud,6035010,1000.0,40
Buenos Aires,Avellaneda,Gerli,6035010,0.5,1
Buenos Aires,Avellaneda,Gerli,6035010,0.75,2
Buenos Aires,Avellaneda,Gerli,6035010,1.0,2
Buenos Aires,Avellaneda,Gerli,6035010,3.5,1
Buenos Aires,Avellaneda,Gerli,6035010,10.0,5
Buenos Aires,Avellaneda,Gerli,6035010,20.0,4
Buenos Aires,Avellaneda,Gerli,6035010,30.0,2
Buenos Aires,Avellaneda,Gerli,6035010,50.0,2883
Buenos Aires,Avellaneda,Gerli,6035010,99.0,132
Buenos Aires,Avellaneda,Gerli,6035010,100.0,2353
Buenos Aires,Avellaneda,Gerli,6035010,226.5,15
Buenos Aires,Avellaneda,Gerli,6035010,300.0,2362
Buenos Aires,Avellaneda,Gerli,6035010,499.0,2124
Buenos Aires,Avellaneda,Gerli,6035010,500.0,160
Buenos Aires,Avellaneda,Gerli,6035010,600.0,130
Buenos Aires,Avellaneda,Gerli,6035010,999.0,127
Buenos Aires,Avellaneda,Gerli,6035010,1000.0,242
Buenos Aires,Avellaneda,Pineyro,6035010,0.0,1
Buenos Aires,Avellaneda,Pineyro,6035010,0.5,4
Buenos Aires,Avellaneda,Pineyro,6035010,0.75,2
Buenos Aires,Avellaneda,Pineyro,6035010,1.0,5
Buenos Aires,Avellaneda,Pineyro,6035010,2.0,1
Buenos Aires,Avellaneda,Pineyro,6035010,3.5,4
Buenos Aires,Avellaneda,Pineyro,6035010,5.0,1
Buenos Aires,Avellaneda,Pineyro,6035010,8.0,2
Buenos Aires,Avellaneda,Pineyro,6035010,10.0,8
Buenos Aires,Avellaneda,Pineyro,6035010,20.0,3
Buenos Aires,Avellaneda,Pineyro,6035010,30.0,10
Buenos Aires,Avellaneda,Pineyro,6035010,50.0,1558
Buenos Aires,Avellaneda,Pineyro,6035010,99.0,124
Buenos Aires,Avellaneda,Pineyro,6035010,100.0,1820
Buenos Aires,Avellaneda,Pineyro,6035010,226.5,9
Buenos Aires,Avellaneda,Pineyro,6035010,300.0,2104
Buenos Aires,Avellaneda,Pineyro,6035010,499.0,1965
Buenos Aires,Avellaneda,Pineyro,6035010,500.0,159
Buenos Aires,Avellaneda,Pineyro,6035010,600.0,89
Buenos Aires,Avellaneda,Pineyro,6035010,999.0,97
Buenos Aires,Avellaneda,Pineyro,6035010,1000.0,271
Buenos Aires,Avellaneda,Sarandí,6035010,0.0,5
Buenos Aires,Avellaneda,Sarandí,6035010,0.5,2
Buenos Aires,Avellaneda,Sarandí,6035010,0.51,1
Buenos Aires,Avellaneda,Sarandí,6035010,0.75,1
Buenos Aires,Avellaneda,Sarandí,6035010,1.0,8
Buenos Aires,Avellaneda,Sarandí,6035010,2.0,2
Buenos Aires,Avellaneda,Sarandí,6035010,3.0,5
Buenos Aires,Avellaneda,Sarandí,6035010,3.5,21
Buenos Aires,Avellaneda,Sarandí,6035010,5.0,1
Buenos Aires,Avellaneda,Sarandí,6035010,6.0,3
Buenos Aires,Avellaneda,Sarandí,6035010,8.0,12
Buenos Aires,Avellaneda,Sarandí,6035010,10.0,13
Buenos Aires,Avellaneda,Sarandí,6035010,15.0,10
Buenos Aires,Avellaneda,Sarandí,6035010,20.0,6
Buenos Aires,Avellaneda,Sarandí,6035010,30.0,8
Buenos Aires,Avellaneda,Sarandí,6035010,45.0,2
Buenos Aires,Avellaneda,Sarandí,6035010,46.0,15
Buenos Aires,Avellaneda,Sarandí,6035010,50.0,5471
Buenos Aires,Avellaneda,Sarandí,6035010,99.0,230
Buenos Aires,Avellaneda,Sarandí,6035010,100.0,5521
Buenos Aires,Avellaneda,Sarandí,6035010,101.0,74
Buenos Aires,Avellaneda,Sarandí,6035010,200.0,45
Buenos Aires,Avellaneda,Sarandí,6035010,226.5,29
Buenos Aires,Avellaneda,Sarandí,6035010,300.0,7783
Buenos Aires,Avellaneda,Sarandí,6035010,301.0,3
Buenos Aires,Avellaneda,Sarandí,6035010,302.0,112
Buenos Aires,Avellaneda,Sarandí,6035010,400.0,101
Buenos Aires,Avellaneda,Sarandí,6035010,499.0,3326
Buenos Aires,Avellaneda,Sarandí,6035010,500.0,442
Buenos Aires,Avellaneda,Sarandí,6035010,600.0,683
Buenos Aires,Avellaneda,Sarandí,6035010,700.0,12
Buenos Aires,Avellaneda,Sarandí,6035010,800.0,87
Buenos Aires,Avellaneda,Sarandí,6035010,940.0,407
Buenos Aires,Avellaneda,Sarandí,6035010,999.0,162
Buenos Aires,Avellaneda,Sarandí,6035010,1000.0,421
Buenos Aires,Avellaneda,Villa Domínico,6035010,0.0,3
Buenos Aires,Avellaneda,Villa Domínico,6035010,0.5,5
Buenos Aires,Avellaneda,Villa Domínico,6035010,0.75,8
Buenos Aires,Avellaneda,Villa Domínico,6035010,1.0,3
Buenos Aires,Avellaneda,Villa Domínico,6035010,3.5,2
Buenos Aires,Avellaneda,Villa Domínico,6035010,6.0,7
Buenos Aires,Avellaneda,Villa Domínico,6035010,7.0,5
Buenos Aires,Avellaneda,Villa Domínico,6035010,8.0,349
Buenos Aires,Avellaneda,Villa Domínico,6035010,10.0,138
Buenos Aires,Avellaneda,Villa Domínico,6035010,15.0,47
Buenos Aires,Avellaneda,Villa Domínico,6035010,20.0,6
Buenos Aires,Avellaneda,Villa Domínico,6035010,25.0,10
Buenos Aires,Avellaneda,Villa Domínico,6035010,30.0,6
Buenos Aires,Avellaneda,Villa Domínico,6035010,35.0,5
Buenos Aires,Avellaneda,Villa Domínico,6035010,40.0,10
Buenos Aires,Avellaneda,Villa Domínico,6035010,50.0,4447
Buenos Aires,Avellaneda,Villa Domínico,6035010,99.0,184
Buenos Aires,Avellaneda,Villa Domínico,6035010,100.0,3138
Buenos Aires,Avellaneda,Villa Domínico,6035010,226.5,17
Buenos Aires,Avellaneda,Villa Domínico,6035010,300.0,3127
Buenos Aires,Avellaneda,Villa Domínico,6035010,499.0,3700
Buenos Aires,Avellaneda,Villa Domínico,6035010,500.0,185
Buenos Aires,Avellaneda,Villa Domínico,6035010,600.0,192
Buenos Aires,Avellaneda,Villa Domínico,6035010,999.0,191
Buenos Aires,Avellaneda,Villa Domínico,6035010,1000.0,528
Buenos Aires,Avellaneda,Wilde,6035010,0.0,10
Buenos Aires,Avellaneda,Wilde,6035010,0.5,2
Buenos Aires,Avellaneda,Wilde,6035010,0.75,2
Buenos Aires,Avellaneda,Wilde,6035010,1.0,4
Buenos Aires,Avellaneda,Wilde,6035010,3.0,1
Buenos Aires,Avellaneda,Wilde,6035010,3.5,9
Buenos Aires,Avellaneda,Wilde,6035010,5.0,1
Buenos Aires,Avellaneda,Wilde,6035010,6.0,5
Buenos Aires,Avellaneda,Wilde,6035010,8.0,3
Buenos Aires,Avellaneda,Wilde,6035010,10.0,33
Buenos Aires,Avellaneda,Wilde,6035010,15.0,24
Buenos Aires,Avellaneda,Wilde,6035010,20.0,10
Buenos Aires,Avellaneda,Wilde,6035010,25.0,2
Buenos Aires,Avellaneda,Wilde,6035010,30.0,5
Buenos Aires,Avellaneda,Wilde,6035010,35.0,2
Buenos Aires,Avellaneda,Wilde,6035010,45.0,1
Buenos Aires,Avellaneda,Wilde,6035010,46.0,13
Buenos Aires,Avellaneda,Wilde,6035010,50.0,6762
Buenos Aires,Avellaneda,Wilde,6035010,60.0,43
Buenos Aires,Avellaneda,Wilde,6035010,99.0,250
Buenos Aires,Avellaneda,Wilde,6035010,100.0,6745
Buenos Aires,Avellaneda,Wilde,6035010,101.0,56
Buenos Aires,Avellaneda,Wilde,6035010,200.0,78
Buenos Aires,Avellaneda,Wilde,6035010,226.5,17
Buenos Aires,Avellaneda,Wilde,6035010,300.0,9437
Buenos Aires,Avellaneda,Wilde,6035010,301.0,1
Buenos Aires,Avellaneda,Wilde,6035010,302.0,72
Buenos Aires,Avellaneda,Wilde,6035010,400.0,70
Buenos Aires,Avellaneda,Wilde,6035010,499.0,4589
Buenos Aires,Avellaneda,Wilde,6035010,500.0,518
Buenos Aires,Avellaneda,Wilde,6035010,600.0,839
Buenos Aires,Avellaneda,Wilde,6035010,700.0,12
Buenos Aires,Avellaneda,Wilde,6035010,800.0,114
Buenos Aires,Avellaneda,Wilde,6035010,940.0,487
Buenos Aires,Avellaneda,Wilde,6035010,999.0,237
Buenos Aires,Avellaneda,Wilde,6035010,1000.0,529
Buenos Aires,Ayacucho,Ayacucho,6042010,0.0,1
Buenos Aires,Ayacucho,Ayacucho,6042010,1.0,123
Buenos Aires,Ayacucho,Ayacucho,6042010,3.0,20
Buenos Aires,Ayacucho,Ayacucho,6042010,5.0,2
Buenos Aires,Ayacucho,Ayacucho,6042010,6.0,83
Buenos Aires,Ayacucho,Ayacucho,6042010,9.0,4
Buenos Aires,Ayacucho,Ayacucho,6042010,10.0,550
Buenos Aires,Ayacucho,Ayacucho,6042010,14.0,3
Buenos Aires,Ayacucho,Ayacucho,6042010,15.0,809
Buenos Aires,Ayacucho,Ayacucho,6042010,226.5,85
Buenos Aires,Ayacucho,La Constancia,6042020,2.0,10
Buenos Aires,Ayacucho,La Constancia,6042020,226.5,25
Buenos Aires,Ayacucho,Solanet,6042030,1.0,17
Buenos Aires,Ayacucho,Solanet,6042030,2.0,10
Buenos Aires,Ayacucho,Solanet,6042030,226.5,27
Buenos Aires,Ayacucho,Udaquiola,6042040,0.51,1
Buenos Aires,Ayacucho,Udaquiola,6042040,1.0,31
Buenos Aires,Ayacucho,Udaquiola,6042040,2.0,14
Buenos Aires,Ayacucho,Udaquiola,6042040,226.5,31
Buenos Aires,Azul,16 de Julio,6049050,226.5,7
Buenos Aires,Azul,Ariel,6049010,226.5,5
Buenos Aires,Azul,Azul,6049020,0.0,14
Buenos Aires,Azul,Azul,6049020,0.5,5
Buenos Aires,Azul,Azul,6049020,1.0,181
Buenos Aires,Azul,Azul,6049020,2.0,819
Buenos Aires,Azul,Azul,6049020,3.0,56
Buenos Aires,Azul,Azul,6049020,3.5,2
Buenos Aires,Azul,Azul,6049020,5.0,125
Buenos Aires,Azul,Azul,6049020,6.0,43
Buenos Aires,Azul,Azul,6049020,8.0,2
Buenos Aires,Azul,Azul,6049020,9.0,1
Buenos Aires,Azul,Azul,6049020,10.0,314
Buenos Aires,Azul,Azul,6049020,14.0,2
Buenos Aires,Azul,Azul,6049020,15.0,296
Buenos Aires,Azul,Azul,6049020,20.0,9
Buenos Aires,Azul,Azul,6049020,30.0,11
Buenos Aires,Azul,Azul,6049020,40.0,2
Buenos Aires,Azul,Azul,6049020,50.0,939
Buenos Aires,Azul,Azul,6049020,51.2,1
Buenos Aires,Azul,Azul,6049020,100.0,8201
Buenos Aires,Azul,Azul,6049020,226.5,166
Buenos Aires,Azul,Azul,6049020,300.0,6035
Buenos Aires,Azul,Azul,6049020,500.0,148
Buenos Aires,Azul,Azul,6049020,1000.0,36
Buenos Aires,Azul,Cacharí,6049030,2.0,458
Buenos Aires,Azul,Cacharí,6049030,5.0,56
Buenos Aires,Azul,Cacharí,6049030,6.0,5
Buenos Aires,Azul,Cacharí,6049030,10.0,1
Buenos Aires,Azul,Cacharí,6049030,20.0,1
Buenos Aires,Azul,Cacharí,6049030,226.5,42
Buenos Aires,Azul,Chillar,6049040,0.0,1
Buenos Aires,Azul,Chillar,6049040,0.51,1
Buenos Aires,Azul,Chillar,6049040,2.0,8
Buenos Aires,Azul,Chillar,6049040,4.0,545
Buenos Aires,Azul,Chillar,6049040,5.0,8
Buenos Aires,Azul,Chillar,6049040,226.5,63
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,0.0,37
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,0.26,2
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,0.5,10
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,0.51,1
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,0.75,1
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,1.0,229
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,2.0,57
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,3.0,726
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,3.5,11
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,4.0,184
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,5.0,375
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,6.0,915
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,7.0,20
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,8.0,1505
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,9.0,10
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,10.0,1323
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,11.0,26
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,12.0,104
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,13.0,2
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,14.0,90
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,15.0,613
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,20.0,91
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,25.0,75
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,30.0,328
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,45.0,1
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,46.0,1
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,50.0,2917
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,59.0,59
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,70.0,2
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,100.0,64128
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,101.0,16
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,150.0,20520
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,200.0,12
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,226.5,455
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,300.0,31892
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,301.0,5
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,302.0,59
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,400.0,48
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,500.0,1447
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,600.0,269
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,700.0,5
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,800.0,41
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,940.0,187
Buenos Aires,Bahía Blanca,Bahía Blanca,6056010,1000.0,381
Buenos Aires,Bahía Blanca,Cabildo,6056020,0.0,6
Buenos Aires,Bahía Blanca,Cabildo,6056020,4.0,9
Buenos Aires,Bahía Blanca,Cabildo,6056020,5.0,1
Buenos Aires,Bahía Blanca,Cabildo,6056020,6.0,9
Buenos Aires,Bahía Blanca,Cabildo,6056020,25.0,261
Buenos Aires,Bahía Blanca,Cabildo,6056020,226.5,5
Buenos Aires,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,1.0,2
Buenos Aires,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,3.0,2
Buenos Aires,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,6.0,17
